ENSG	rep_01|CDS	rep_01|5utr	rep_01|3utr	rep_01|5utr|3utr	rep_01|intron	rep_01|intergenic	rep_01|noncoding_exon	rep_01|noncoding_intron
ENSG00000244122.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000248816.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000207002.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000261399.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000138347.11	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000268797.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.0705|0.00000
ENSG00000091490.6	1.1364|1.40271	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.2990|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000254064.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000257831.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000165416.10	1.6339|4.24031	NaN|0.00000	0.2785|0.25886	NaN|0.00000	0.5307|0.53648	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000258202.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000225489.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000123636.13	1.5363|24.10125	NaN|1.14788	NaN|0.00000	NaN|0.00000	0.8778|10.04446	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000166396.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000178773.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000273253.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.28238	3.0295|2.38716
ENSG00000196826.7	2.3291|2.62350	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.2567|11.34144	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000236274.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000230772.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000273328.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.0453|0.01031
ENSG00000229990.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000240288.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.1916|2.67391	0.6983|1.01538
ENSG00000092036.12	1.9729|6.28008	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.1067|0.00326	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000271717.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000227060.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000249356.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000013725.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-3.3714|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000078725.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-4.9188|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000252531.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000127554.12	NaN|0.47907	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000179930.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000185630.14	2.2222|3.85780	NaN|0.63216	0.9665|0.78186	NaN|0.00000	0.4579|6.68144	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000202198.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.6893|63.55160	NaN|0.00000
ENSG00000205643.6	NaN|0.00000	NaN|0.00000	NaN|0.63216	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000254685.2	NaN|1.14788	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	2.3291|4.34426
ENSG00000213809.4	NaN|0.48333	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000223634.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000251371.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000224786.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000101158.8	1.4775|10.99362	NaN|0.00000	1.6510|1.24163	NaN|0.00000	1.5719|6.59529	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000133958.9	NaN|0.48333	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.2559|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000023697.8	1.5515|2.09095	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.5672|2.69257	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000137841.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.2035|0.83062
ENSG00000247315.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.4990|1.73738	NaN|1.30545
ENSG00000133818.8	NaN|0.00000	NaN|0.00000	NaN|0.48333	NaN|0.00000	1.0637|10.41161	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000245748.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000106976.14	1.2833|14.36152	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.9749|10.00922	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000238004.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000261783.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000226758.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.48333	0.0072|0.06730
ENSG00000269894.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000213411.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000250306.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000230797.2	1.8526|2.81276	NaN|0.28238	NaN|0.48333	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000118849.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000163581.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000229800.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000161328.10	NaN|0.00000	NaN|0.28238	NaN|0.48333	NaN|0.00000	2.1771|2.66456	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000238556.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000117143.9	1.3764|2.57044	NaN|0.00000	NaN|0.48333	NaN|0.00000	0.1916|0.16167	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000254100.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000075407.13	1.8587|19.83378	1.2360|1.15057	2.2637|41.86713	NaN|0.00000	1.7441|17.19159	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000205534.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.48333	-1.2235|0.00000
ENSG00000211683.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.28238	NaN|0.00000
ENSG00000248858.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.7153|0.00000
ENSG00000229057.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.03807	NaN|0.00000
ENSG00000261396.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000137486.12	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.0753|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000255875.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000100221.6	3.0660|5.98355	1.2222|0.99251	NaN|0.30768	NaN|0.00000	0.2222|0.07759	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000264939.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000227210.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|1.30545
ENSG00000196275.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.48333	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000203809.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000225726.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000174405.9	1.9729|3.26742	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000101150.13	0.9140|0.77312	NaN|0.00000	1.8145|1.72120	NaN|0.00000	0.3947|0.62306	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000243572.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000109943.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000140832.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000267238.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000228672.2	1.1592|1.12384	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000171595.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000102401.15	NaN|0.00000	-0.7864|0.00000	-1.0335|0.00000	NaN|0.00000	NaN|1.30545	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000213188.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000250564.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000086827.4	0.9812|2.22365	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.2442|0.24843	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000183734.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000259402.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000257794.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000146151.8	NaN|0.28238	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.2152|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000201800.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000269430.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000130770.13	1.9457|11.04427	NaN|0.00000	0.5515|0.36124	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000184388.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000234979.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000186603.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000230747.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000211820.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000107643.11	1.8871|6.29680	NaN|0.63216	NaN|0.00000	NaN|0.00000	1.7532|400.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000138294.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000227355.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.48333	1.4823|41.05191
ENSG00000267283.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000112531.12	0.9665|3.29708	NaN|0.00000	-0.6709|0.00000	NaN|0.00000	0.9277|18.54894	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000168122.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000261537.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|1.14788	1.3291|1.94416
ENSG00000215455.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000153046.13	0.9965|3.93438	NaN|0.00000	NaN|0.63216	NaN|0.00000	0.7626|10.48507	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000249694.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000205927.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000095906.12	NaN|0.00592	NaN|0.00000	NaN|0.63216	NaN|0.00000	NaN|0.06063	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000214919.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000119487.12	1.4788|6.08200	NaN|1.30545	NaN|0.00000	NaN|0.00000	0.4531|5.22092	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000273444.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000173557.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000083099.6	NaN|0.00000	NaN|0.00000	1.6715|7.14223	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000165650.7	1.5987|16.01842	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.6882|4.54238	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000260583.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000176834.9	1.5921|1.27676	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.0295|0.04823	NaN|0.00000	2.3291|2.62350	-0.2303|0.00000
ENSG00000226240.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000270994.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000214021.11	1.2964|9.01459	-0.4079|0.00000	NaN|0.28238	NaN|0.00000	0.4237|0.90455	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000229256.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000149646.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-2.5454|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000108641.10	NaN|0.16733	NaN|0.00000	NaN|0.48333	NaN|0.00000	0.9719|4.13139	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000248165.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000261402.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000065268.6	1.1067|1.52726	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.7214|0.75761	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000167258.9	1.3047|19.64633	1.8145|1.72120	-0.9928|0.00000	NaN|0.00000	-0.1070|0.00000	NaN|0.00000	1.1067|0.80947	0.1133|0.07406
ENSG00000260274.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.48333	NaN|0.00000
ENSG00000174307.5	NaN|0.63216	NaN|0.00000	NaN|0.47388	NaN|0.00000	NaN|0.48333	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000172339.9	NaN|0.63216	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.0996|6.32734	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000253164.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000253961.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000124260.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000158815.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000257058.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000154429.6	1.1656|1.69799	NaN|0.00000	NaN|0.02754	NaN|0.00000	-0.6709|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000204387.8	0.5701|0.35258	3.0093|400.00000	NaN|0.00000	NaN|0.00000	-0.9928|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000176381.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000114859.10	0.9140|0.77312	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.8145|0.62075	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000263574.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000226447.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000078900.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.6635|2.28828	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000244378.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.63216	NaN|0.00000
ENSG00000180190.7	1.3291|1.02365	NaN|0.48333	NaN|0.00000	NaN|0.00000	1.3686|5.69071	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000236383.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-3.3714|0.00000
ENSG00000103510.15	0.5565|1.06693	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.1145|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000165795.16	0.8145|0.62075	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.3871|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000133067.13	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-4.0972|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000042781.8	NaN|0.48333	NaN|0.00000	NaN|0.00000	NaN|0.00000	-3.2425|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000059691.7	NaN|0.31335	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.2014|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000271461.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.48333	NaN|0.00000
ENSG00000123200.12	1.0742|23.13363	NaN|0.48333	-1.5778|0.00000	NaN|0.00000	0.6552|5.89774	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000176222.7	3.0295|2.38716	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|1.30545	NaN|0.00000	1.9140|1.68533	0.5355|0.36998
ENSG00000102081.9	1.0779|8.44078	NaN|0.00000	-0.7929|0.00000	NaN|0.00000	0.8521|6.15376	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000163513.13	1.8145|1.72120	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.6513|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000196220.11	1.6021|2.93308	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.2559|0.00000	NaN|0.00000	NaN|1.38364	-0.3186|0.00000
ENSG00000228716.2	NaN|0.00000	NaN|1.30545	-0.6709|0.00000	NaN|0.00000	0.1897|0.93435	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000253139.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000196584.2	1.6705|24.89630	NaN|0.00000	1.5129|17.52825	NaN|0.00000	-0.0766|0.00000	NaN|0.00000	1.5378|20.91006	NaN|0.00000
ENSG00000065883.10	1.6994|20.81350	1.4446|1.22468	NaN|0.00000	NaN|0.00000	0.3880|2.90473	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000129472.8	2.2035|3.26424	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.4494|0.45757	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000143028.7	NaN|1.38364	NaN|0.00000	NaN|0.48333	NaN|0.00000	-1.8933|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000184584.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
